review_id,source,app_name,author,rating,title,body,date,thumbs_up,version,compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_label,confidence,issue_categories
13792393615,App Store,Spotify,Maria the kool kid,5.0,A kid made this,Better than Apple Music. 100% recommend this for everyone,2026-02-26,0,,0.7073,0.348,0.652,0.0,Positive,0.8537,"Audio / Playback Issues, Search Functionality"
13792333405,App Store,Spotify,Cbgfghdngdfhnhfdtgfh,2.0,Why,I can’t even listen to songs I wanna listen to,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13792324963,App Store,Spotify,bananafart83,5.0,🫰,i live for spotify 10/10,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13792310368,App Store,Spotify,Slippzy1,5.0,5 stars,It’s really good it can help when bored and good way to calm down and can listen to a lot of songs,2026-02-26,0,,0.8399,0.334,0.603,0.063,Positive,0.92,Customer Support
13792266957,App Store,Spotify,67mel67,5.0,i love spotify,i love spotify,2026-02-26,0,,0.8555,0.677,0.323,0.0,Positive,0.9278,General Feedback
13792261161,App Store,Spotify,Piggointhecountry,5.0,Ads and Balancing,"Overall good other than I feel like recently there have been wayyyy more ads than before like after 2 songs there are 3 or 4 ads and it starts to get annoying. Also I feel as thought the app does not balance the songs on the playlist out like I made a playlist and it played the same some like 3 or 4 times a day while another song it has played maybe once in a week. I feel like that needs to be fixed, especially the ads when it says “listen to ads to get 30 minutes ad free” when yet it is not 30 minutes. It’s more like 3 minutes. Like I know you can get the subscription for no adds and play whatever music you’d like, but I already have wayyyy too many subscriptions.",2026-02-26,0,,0.9169,0.152,0.826,0.022,Positive,0.9585,"Audio / Playback Issues, Subscription / Pricing, Search Functionality, Notifications, Feature Requests"
13792251425,App Store,Spotify,Goosehonker,4.0,Johnny Mc,First time on Spotify  I’m 73 but I enjoyed listening to all the songs,2026-02-26,0,,0.6652,0.218,0.782,0.0,Positive,0.8326,General Feedback
13792245103,App Store,Spotify,Hanslatorre,5.0,👍😎😎😎😎 happy,👍😎😎😎😎 happy,2026-02-26,0,,0.8126,1.0,0.0,0.0,Positive,0.9063,General Feedback
13792238434,App Store,Spotify,Jjmartind,5.0,What happened to the new release tab,"Went to check for new music, like I do every night, and the tab disappeared, That was my favorite feature on Spotify. That’s why I follow artists so I can see if they release anything. Please bring this back. The custom new release playlist that drops every Friday is ok but it doesn’t have all the new music that dropped during the week. I don’t know if it’s a glitch, but if it’s not please add this back. Thank you :)",2026-02-26,0,,0.655,0.103,0.857,0.039,Positive,0.8275,"Audio / Playback Issues, Search Functionality, Feature Requests"
13792226881,App Store,Spotify,That güy,1.0,Good go evil,"They just keep raising prices, to the point ANY other platform is looking too good not to switch. I loved Spotify when it was just the best platform for music not a greedy company that everyone refuses to stand up to.",2026-02-26,0,,0.8876,0.272,0.652,0.076,Positive,0.9438,"Audio / Playback Issues, Subscription / Pricing"
13792220581,App Store,Spotify,entangledcircles,1.0,Ghjn,"Pay your artist 
more money and you will get higher stars",2026-02-26,0,,-0.1027,0.0,0.887,0.113,Negative,0.5514,General Feedback
13792217628,App Store,Spotify,Koolio4643,3.0,My review,It’s okay okay,2026-02-26,0,,0.4215,0.487,0.513,0.0,Positive,0.7107,General Feedback
13792200722,App Store,Spotify,Bad game For the children,5.0,BEST MUSIC APP,It’s so fun and cool like ahhh,2026-02-26,0,,0.9353,0.67,0.33,0.0,Positive,0.9677,Audio / Playback Issues
13792192762,App Store,Spotify,Tucker3559,5.0,How good Spotify is,"Spotify is really good, with the sound of music and it has no lag which is really good, and the equalizer is awesome, I like It cause I can adjust how I listen to music.",2026-02-26,0,,0.9511,0.352,0.648,0.0,Positive,0.9755,"Performance / Speed, Audio / Playback Issues"
13792188337,App Store,Spotify,code dothemus,1.0,Move the “new releases” tab back to how it was before NOW,yall fixing stuff that ain’t broken.,2026-02-26,0,,-0.4767,0.0,0.853,0.147,Negative,0.7384,General Feedback
13792171014,App Store,Spotify,AshARQueen,4.0,Audiobooks,"My only complaint is I wish more hours of audiobooks were offered. Otherwise, I love this app.",2026-02-26,0,,0.6908,0.286,0.622,0.091,Positive,0.8454,"Audio / Playback Issues, Feature Requests"
13792166130,App Store,Spotify,BPPYoda,5.0,A subscription I am happy to keep,Music makes the world go around and Spotify is the best to make that happen,2026-02-26,0,,0.836,0.283,0.717,0.0,Positive,0.918,"Audio / Playback Issues, Subscription / Pricing"
13792154040,App Store,Spotify,Davey4727,2.0,Stop pushing video on me every day,Stop trying to be YouTube. Be Spotify. Why would I ever care about a 30 video clip when I’m here to listen to music?,2026-02-26,0,,-0.0516,0.087,0.792,0.12,Negative,0.5258,"Audio / Playback Issues, Notifications"
13792136253,App Store,Spotify,Phil11812,1.0,Time limit,I’m listening to a book that is over 15 hours long and am not able to finish it because my limit for the month has been reached. I will be canceling the service.,2026-02-26,0,,0.1027,0.038,0.962,0.0,Positive,0.5514,Customer Support
13792092120,App Store,Spotify,revtcal,5.0,Clean and functional,App has never let me down.,2026-02-26,0,,0.4019,0.252,0.748,0.0,Positive,0.7009,General Feedback
13792087882,App Store,Spotify,rick Sanchez for real,5.0,Best music platform out there,I like it the most because it is easy to use and it’s not confusing at all,2026-02-26,0,,0.8825,0.372,0.628,0.0,Positive,0.9412,Audio / Playback Issues
13792080251,App Store,Spotify,No_thankss,2.0,Too many videos recently,"I’d really love a way to disable ALL videos on Spotify. I don’t want to see video podcasts or music videos. I want to hear music and occasionally LISTEN to podcasts. I really dislike canvas and all the new features being pushed on me with the app. I’ve disabled canvas and enabled low data mode, but still get served a ton of music videos that I do not want to",2026-02-26,0,,0.0559,0.062,0.878,0.06,Positive,0.528,"Audio / Playback Issues, Notifications, Feature Requests"
13792079729,App Store,Spotify,Nickname1444488,5.0,Grape,It’s just Grape,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13792052968,App Store,Spotify,Vilesca Camiie,5.0,Camiie,Carracci,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13792048288,App Store,Spotify,Rocky1754,5.0,Great App,Love the variety and no CENSORSHIP,2026-02-26,0,,0.7964,0.535,0.323,0.142,Positive,0.8982,General Feedback
13792038991,App Store,Spotify,I Bus’s,5.0,Spotify,Spotify,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13792037732,App Store,Spotify,John Savory,5.0,Pretty good.,I’d say it’s okay,2026-02-26,0,,0.7906,0.615,0.385,0.0,Positive,0.8953,General Feedback
13792010345,App Store,Spotify,saaaahari,1.0,Always disconnected,"It doesn't work
Always requires premium version
It’s disconnected now",2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,"UI / Design, Subscription / Pricing"
13791971793,App Store,Spotify,Party in the us,5.0,Keep listening,Best music app,2026-02-26,0,,0.6369,0.512,0.488,0.0,Positive,0.8185,Audio / Playback Issues
13791933131,App Store,Spotify,real_ken_kaneki,1.0,фигня приложение,"ужасно. если я хочу послушать конкретную музыку, конкретного исполнителя то не стоит включать чтото другое. раньше было намного лучше. щас вообще рандом исполнителей включает когда я хочу послушать свое. платить я не собираюсь да и не правильно столько денег сжирать чтобы просто дать послушать музыку человеку.",2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13791927886,App Store,Spotify,df9390,3.0,Music Repeats - Upcoming greed?,"Used to love this app but they’re starting to feel like they’re getting greedy. I keep getting emails that they’re going to charge more for their services. I don’t want to pay $30 to use your app. That’s crazy.

I use it daily, and you can have thousands of songs but it will consistently playback a handful of songs on a loop not actually shuffling thru the whole playlist. 

The DJ feature is ok but definitely needs work and for the money thousands of people spend, they should be on it.  
The discover weekly playlist that is supposed to recommend music off your likes typically recommends songs that I do not like at all. 
Occasionally if I finish a playlist the recommended songs that auto play are ok and that’s what helps me discover music closest to my taste. 

Unfortunately if they go up in prices anymore I’m just gunna switch to Apple Music or YT.",2026-02-26,0,,0.9484,0.166,0.757,0.077,Positive,0.9742,"Audio / Playback Issues, Subscription / Pricing, Search Functionality, Notifications, Customer Support, Feature Requests"
13791926671,App Store,Spotify,ItsGreat2BeSoberBlake,5.0,#RespectTheArt,"P.S. - Thank you! #ItsGreat2HaveMusic

#Stay[kon-shus] #AwakeAlertAware",2026-02-26,0,,0.4199,0.259,0.741,0.0,Positive,0.7099,"Audio / Playback Issues, Notifications"
13791900378,App Store,Spotify,Batmanpurpsvj,5.0,Review,"Great app even free adds are not that bad as long as your not trying to blast music or listen with headphones then it kinda sucks but I’m guessing it was designed that way, just wish I could actually afford it honestly 😭",2026-02-26,0,,0.9113,0.264,0.707,0.03,Positive,0.9556,"Audio / Playback Issues, UI / Design, Subscription / Pricing, Feature Requests"
13791896968,App Store,Spotify,Ahdejwksidjqkqmsh,4.0,Wheres premium?,Love the app i just dont know how to upgrade to premium,2026-02-26,0,,0.6369,0.244,0.756,0.0,Positive,0.8185,Subscription / Pricing
13791893838,App Store,Spotify,Best music platform ever,5.0,Best,Music platform ever,2026-02-26,0,,0.6369,0.583,0.417,0.0,Positive,0.8185,Audio / Playback Issues
13791883456,App Store,Spotify,Tru3sandi3gan,4.0,Spotify during driving,"Any song, any artist, any genre I can find on Spotify UNLIKE iTunes . I love that it recommends new stations & radios according to the music I like & gives me a chance to check out other songs I’ve never heard before. I’m upset the driving feature is gone while listening to Spotify.",2026-02-26,0,,0.7906,0.163,0.798,0.04,Positive,0.8953,"Audio / Playback Issues, Search Functionality, Feature Requests"
13791876962,App Store,Spotify,Krysg4,4.0,Great but could be better,"I love Spotify I been a premium loyal customer for years but I don’t know why now out of my 1.7K songs I have in my playlist it always repeats the same song! Like I need that to shuffle, I’m getting tired of repeating the same songs, it comes where I memorized what song is coming up next and pressing next song till a new one actually comes on but won’t for at least 2 minutes of pressing next song. At this point I’m very close to switch to a new music streaming service. Please do better I wouldn’t want change it but you guys are pushing me to do so.",2026-02-26,0,,0.9839,0.224,0.75,0.026,Positive,0.9919,"App Crashes / Freezing, Audio / Playback Issues, Subscription / Pricing, Search Functionality, Notifications, Customer Support, Feature Requests"
13791851532,App Store,Spotify,ฮามีส,5.0,เพลง,ดีมากเลย ไม่มีโฆษณาขั้น ⭐️⭐️⭐️⭐️⭐️,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13791851461,App Store,Spotify,bitoast,2.0,It's ok,"Pls stop passing by BASIC FEATURES peoples have been asking for just to instead give us AI garbage. I don't need AI to make me a playlist, I need car mode back and a simpler way to edit and organize my music </3",2026-02-26,0,,0.0772,0.073,0.881,0.046,Positive,0.5386,"Audio / Playback Issues, Search Functionality, Feature Requests"
13791820476,App Store,Spotify,Vickylz,5.0,Spotify,Great!!,2026-02-26,0,,0.6892,0.824,0.176,0.0,Positive,0.8446,General Feedback
13791806285,App Store,Spotify,melinaaaass,5.0,Best music app of all time!,I’ve used this app since around 2015 and never found another music app that comes close to everything Spotify provides! It’s the best music and podcast app! Love it 🩷 The dj suggests the best songs and knows me well!,2026-02-26,0,,0.9685,0.323,0.677,0.0,Positive,0.9843,Audio / Playback Issues
13791805737,App Store,Spotify,ThisappiscraphaIrhymed,3.0,Great but history needs work,"Love it, esp free  audiobooks
But my listening history needs work
Some mixes were awesome and they're lost the next time I open it",2026-02-26,0,,0.9552,0.406,0.529,0.065,Positive,0.9776,"Audio / Playback Issues, Subscription / Pricing, Feature Requests"
13791749243,App Store,Spotify,Edward Gaylor,3.0,Let us download ATLEAST 1 playlist,"I’ve been using Spotify for a couple of years now, and I HATE that I can’t listen to stuff when there’s no signal without forking over 12 bucks. I think yall can afford ONE playlist that can get downloaded",2026-02-26,0,,-0.7672,0.0,0.874,0.126,Negative,0.8836,"Audio / Playback Issues, Search Functionality"
13791727648,App Store,Spotify,heckx_no,5.0,UPCHARGE NOT COOL,NOT COOL I love Spotify BUT there’s absolutely no need to raise the monthly price. Yall are greeedy,2026-02-26,0,,-0.6828,0.058,0.673,0.268,Negative,0.8414,"Subscription / Pricing, Feature Requests"
13791675499,App Store,Spotify,sttevviee,1.0,Lyrics under a cover,No option to turn it off. IOS 15. In 3 dots menu there is nothing about that,2026-02-26,0,,-0.296,0.0,0.901,0.099,Negative,0.648,General Feedback
13791660685,App Store,Spotify,@cherryioa,1.0,Can’t support this trash app anymore,Replacing artists with “ ai artists” has got to be the stupidest thing I’ve seen.,2026-02-26,0,,-0.1779,0.103,0.766,0.13,Negative,0.5889,Customer Support
13791640589,App Store,Spotify,да блядь,5.0,виджеты,"очень хорошое приложение, но я не могу поставить виджеты почему то(",2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13791630457,App Store,Spotify,Amazing app!!!!!🩷🩷,5.0,Amazing,I love Spotify so muchhh and with premium it even betterrr,2026-02-26,0,,0.8402,0.444,0.556,0.0,Positive,0.9201,Subscription / Pricing
13791623856,App Store,Spotify,DESERVES 5 STARS :0,5.0,i dont know,its super awesome and good quality,2026-02-26,0,,0.5932,0.434,0.372,0.195,Positive,0.7966,Audio / Playback Issues
13791616366,App Store,Spotify,building america 🇺🇸,5.0,stay strong,good clean sound great app,2026-02-26,0,,0.9186,0.812,0.188,0.0,Positive,0.9593,Audio / Playback Issues
13791604071,App Store,Spotify,ViciousViolette,5.0,I LOVE SPOTIFY,Best music app ever. I like it better than Apple Music. I’ve been using this app for almost 15 years and it just keeps getting better.,2026-02-26,0,,0.9547,0.411,0.589,0.0,Positive,0.9773,Audio / Playback Issues
13791600980,App Store,Spotify,Spotify Seth,1.0,Unreliable,As the end of February 2026 just a month or 2 after Spotify users were told they will be charged an additional $1 and some change more monthly. The entire app goes to hell. It is slower than it ever has been and more jittery then ever. And on top of that can barely even handle simple tasks like pressing the play button which takes more than 2 minutes at times or resulting in restarting the entire app. I feel more scammed by this company as time continues. I used to love this app and preferred it over any other music app. If Spotify didn’t fix this problem soon. Not just me but a good chunk of Spotify users will be forced to switch to the competition because we are fed up with this slow and lousy app that we’re being overly charged monthly to have. Spotify is becoming shady. Beware,2026-02-26,0,,-0.7853,0.066,0.834,0.1,Negative,0.8926,"App Crashes / Freezing, Performance / Speed, Audio / Playback Issues, UI / Design, Subscription / Pricing, Feature Requests"
13791581007,App Store,Spotify,Queer app and relatable,5.0,Queer song app,Bro this app this damm Siri so good u can feel your songs,2026-02-26,0,,0.5777,0.2,0.8,0.0,Positive,0.7889,General Feedback
13791510464,App Store,Spotify,trump_45_47,3.0,Listening stats not updating or giving updates,Music listening stats arent updating at all. :/,2026-02-26,0,,-0.2584,0.0,0.865,0.135,Negative,0.6292,Audio / Playback Issues
13791505183,App Store,Spotify,Band record,5.0,Best app,I am able to listen to any type of music I want to it’s the best app. I recomend it,2026-02-26,0,,0.8658,0.327,0.673,0.0,Positive,0.9329,"Audio / Playback Issues, Feature Requests"
13791474487,App Store,Spotify,MHigareda,1.0,Melt friends of ICE,Spotify supports terror organization ICE while collecting money from the people being attacked.,2026-02-26,0,,-0.2023,0.224,0.52,0.256,Negative,0.6011,Customer Support
13791468672,App Store,Spotify,Percs_,5.0,Podcast,Been enjoying everything culture related specifically the podcast I barely stay tuned in but for the most part when I do I enjoy it,2026-02-26,0,,0.7579,0.22,0.78,0.0,Positive,0.879,General Feedback
13791460700,App Store,Spotify,Kiev girl,3.0,Ads too often,"It is a great app, the ads though every 7-8 instead of 15 as promised. Hope this is fixed and  I’ll give 5 stars",2026-02-26,0,,0.8591,0.275,0.725,0.0,Positive,0.9295,General Feedback
13791452261,App Store,Spotify,kwebb2222,2.0,Spotify is spotty,It keeps buffering in my area everyday day every morning. Ruins every song. I’d give 5 stars if this didn’t happen in my area.,2026-02-26,0,,-0.4404,0.0,0.906,0.094,Negative,0.7202,"Audio / Playback Issues, UI / Design"
13791426932,App Store,Spotify,turdnugget45,1.0,keeps deleting all my songs,every song i put into a playlist gets taken out a day later i can’t have any playlist over 3 hours and its not due to content restriction re releases or region specific songs they just keep taking literally everything out,2026-02-26,0,,-0.2732,0.0,0.956,0.044,Negative,0.6366,"Audio / Playback Issues, Search Functionality"
13791386045,App Store,Spotify,Kody kovacevic,2.0,Playlist,My Pilates instructor sent me her amazing playlist from class and it is FULL of advertisements.,2026-02-26,0,,0.5859,0.192,0.808,0.0,Positive,0.793,"Audio / Playback Issues, Search Functionality"
13791355859,App Store,Spotify,Viniyaj,5.0,Good,A good music app no problem’s  at all love it,2026-02-26,0,,0.9054,0.605,0.395,0.0,Positive,0.9527,Audio / Playback Issues
13791354809,App Store,Spotify,duh_im Grace,5.0,Amazing,"It’s greatly organized, I love Spotify. Great music and only $10 a month for premium is not even bad",2026-02-26,0,,0.9452,0.472,0.528,0.0,Positive,0.9726,"Audio / Playback Issues, Subscription / Pricing"
13791305189,App Store,Spotify,Nahuncin,5.0,Te amo Spotify,Lo mejor del mundo! Gracias por tanta música,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13791291985,App Store,Spotify,старая кукла😘😭,4.0,Есть немного недостатков,"Я снизила балл за то,что когда первоначально  заходишь в приложение дается 2 недели на то чтобы можно было бесконечно перематывать и включать в любом порядке музыку ,это +, но, я бы немного переделала на то, чтобы эти 2 недели давались на ИСПОЛЬЗОВАНИЕ приложения и когда не используется приложение, этот день или пару дней не тратятся",2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13791264082,App Store,Spotify,no heheegcacacac,1.0,"Bring back ""What's New"" for Following Artists",Stop removing the best features for AI slop and pay your artists,2026-02-26,0,,0.3818,0.176,0.672,0.151,Positive,0.6909,Feature Requests
13791244783,App Store,Spotify,mrnaturedude,1.0,Divestment,"Sadly after liking 1,332 songs on Spotify for over 12 years, Spotify disappointed me by supporting genocide. Long live King Gizzard!",2026-02-26,0,,-0.1511,0.188,0.604,0.208,Negative,0.5756,Customer Support
13791239889,App Store,Spotify,Raeganlank,1.0,Ads,There is a add every other song it’s ridiculous spotify is only enjoyable for people with premium.,2026-02-26,0,,0.1027,0.129,0.759,0.112,Positive,0.5514,"Subscription / Pricing, Feature Requests"
13791204071,App Store,Spotify,Dude an sidekick,3.0,Comments,Can’t leave any comments on my favorite podcasts,2026-02-26,0,,0.4215,0.246,0.656,0.098,Positive,0.7107,General Feedback
13791190089,App Store,Spotify,Some guy 771,3.0,What you get V what you pay for,AI DJ repeats same songs in same order regularly it also can’t pronounce Soooo many names of artists. Expect better for what they’re charging.,2026-02-26,0,,0.3612,0.08,0.882,0.039,Positive,0.6806,General Feedback
13791146055,App Store,Spotify,Yancardor💜,5.0,Love Spotify 💜,Soy una persona que ama la música,2026-02-26,0,,0.6369,0.344,0.656,0.0,Positive,0.8185,General Feedback
13791143617,App Store,Spotify,Ahc93,5.0,Good,"Butter, hammer, awesome",2026-02-26,0,,0.7906,0.778,0.222,0.0,Positive,0.8953,General Feedback
13791141444,App Store,Spotify,Elijah 🖤🦅,5.0,My sportify,I love everything about sportify ❤️💯,2026-02-26,0,,0.6369,0.412,0.588,0.0,Positive,0.8185,General Feedback
13791116617,App Store,Spotify,~booktok_girl~,3.0,Ads,I feel like there’s way too many adds for people who don’t use premium. Like I can get an ad before it keeps playing my playlist and then the second I pick a song to play it gives me more ads. And when it said I didn’t get anymore ads for the next 30 minutes it gave me 4 ads. Make that make sense.,2026-02-26,0,,0.802,0.126,0.874,0.0,Positive,0.901,"Audio / Playback Issues, Subscription / Pricing, Search Functionality, Feature Requests"
13791108065,App Store,Spotify,facebooksuckstgefunoutoflife,1.0,Auto play,"Figure out how to stop your app from auto starting in out cars,
sincerely the entire Spotify community",2026-02-26,0,,0.5106,0.223,0.688,0.089,Positive,0.7553,Audio / Playback Issues
13791097546,App Store,Spotify,Maddacing,2.0,Music,Keeps saying im offline so I can’t listen to music,2026-02-26,0,,-0.128,0.0,0.88,0.12,Negative,0.564,Audio / Playback Issues
13791096000,App Store,Spotify,0628 021,1.0,Yokaury1994?,Yokaury1994?,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13791036356,App Store,Spotify,Ricardo games,4.0,Premium,Premium cost to much,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Subscription / Pricing
13791008744,App Store,Spotify,Phineas the one and only,5.0,W PEAK GOATED AMAZING,"AWSOME APP, NO CAP!!!",2026-02-26,0,,0.5386,0.363,0.466,0.171,Positive,0.7693,General Feedback
13790873055,App Store,Spotify,ILDEMARO URDANETA,5.0,Va muy bien,Va muy bien,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13790861056,App Store,Spotify,behnuuum,5.0,The best music app ever!,I love this app!,2026-02-26,0,,0.8745,0.562,0.438,0.0,Positive,0.9373,Audio / Playback Issues
13790860039,App Store,Spotify,Curly_friezz,1.0,☹️☹️,The app continues to give me adds after EVERY.SONG. And it will tell me free listening for the next 30 minutes-one song later? ADD,2026-02-26,0,,0.5106,0.125,0.875,0.0,Positive,0.7553,"Subscription / Pricing, Feature Requests"
13790839689,App Store,Spotify,Radamel DC,5.0,Amazing app,Easy to find songs and great trend in recommendations💯,2026-02-26,0,,0.8957,0.574,0.426,0.0,Positive,0.9479,Search Functionality
13790736967,App Store,Spotify,Dezz nuts 🥜🍆🍑,5.0,?,"It is one of my fav apps it helps me sleep and more I love it. It will be an app that I will forever download on my phone,tablet or any device",2026-02-26,0,,0.8773,0.251,0.749,0.0,Positive,0.9386,"Audio / Playback Issues, Customer Support"
13790717242,App Store,Spotify,Giftyossai,5.0,Amazing,"Still I started using this app, the experience has been amazing, no pop up ads, no issues at all…. Thumbs up 👍👍👍👍👍👍. Keep the wonderful work going.",2026-02-26,0,,0.836,0.285,0.605,0.111,Positive,0.918,General Feedback
13790690223,App Store,Spotify,Roblox for life 🤩,4.0,To many ads!,"I love this app. It has all the songs I can think of, but the only problem is that there are to many ads! I can’t listen to my music without a ad playing after 2-3 songs! That’s the thing I don’t like",2026-02-26,0,,0.3156,0.118,0.787,0.095,Positive,0.6578,Audio / Playback Issues
13790524950,App Store,Spotify,Munkyboiii,1.0,Ai and ice,Ai music is gross. Ice ads are gross.,2026-02-26,0,,-0.7351,0.0,0.592,0.408,Negative,0.8676,Audio / Playback Issues
13790437570,App Store,Spotify,N￼eVeah￼838,5.0,Love this 🥹🩶,"Used this app for 3 years and love it very much. It is good choosing and very organized, my to go app everyday!",2026-02-26,0,,0.9117,0.345,0.655,0.0,Positive,0.9558,General Feedback
13790431125,App Store,Spotify,Apple user 123321,5.0,Spotify,"I have been a proud Spotify Premium user for about 3 years now. I spend 75% of my day on Spotify and every year during the Spotify Wrapped I usually get around 0.0001% of listeners. It’s has good music quality, fun to make playlists with friends, and more interactive than you would expect. Overall Spotify is a great purchase and if you get the chance I would recommend Spotify Premium as well.",2026-02-25,0,,0.9686,0.259,0.741,0.0,Positive,0.9843,"Audio / Playback Issues, Subscription / Pricing, Search Functionality"
13790322136,App Store,Spotify,Swaynea,5.0,Wow,Longest Relationship I've had,2026-02-25,0,,0.5859,0.487,0.513,0.0,Positive,0.793,General Feedback
13790293237,App Store,Spotify,hdbdjjdbd,3.0,Has Plenty Potential for the Future,Growth (2-4 months minimum.,2026-02-25,0,,0.3818,0.224,0.776,0.0,Positive,0.6909,General Feedback
13790234095,App Store,Spotify,The Monkey Man.,1.0,Blocked Users Not Showing Up,brochacho fix the blocked user list because i’ve blocked so many people and after we made up i wanna follow them but i can’t because ur app is broken,2026-02-25,0,,-0.7783,0.0,0.784,0.216,Negative,0.8891,General Feedback
13790230186,App Store,Spotify,Jackalope2X,3.0,Too many ads,"They’re getting worse. Especially when they try to cram 5 ads down your throat. And the 30 minute thing is total nonsense. They hardly even let you listen to 3 songs. It’s very tiring to be listening to my quiet music only to get absolutely booty blasted by these loud ads that make me shoot wide awake. Other than that, the apps pretty good, all things considered. Ads are the only problem",2026-02-25,0,,-0.624,0.069,0.804,0.127,Negative,0.812,"Performance / Speed, Audio / Playback Issues, UI / Design"
13790176163,App Store,Spotify,big brain six pack,5.0,I love Spotify,"Boy oh boy, Spotify has just about everything what’s not to love? Especially with premium musics never been better!",2026-02-25,0,,-0.2182,0.139,0.661,0.2,Negative,0.6091,"Audio / Playback Issues, Subscription / Pricing"
13790141277,App Store,Spotify,Lotus pup,5.0,10/10,"Favorite app, premium is worth it trust, I got 240,000+ minutes alone as a singler person, and 5 others in my family also get music from the premium",2026-02-25,0,,0.7351,0.227,0.718,0.055,Positive,0.8676,"Audio / Playback Issues, Subscription / Pricing"
13790128531,App Store,Spotify,Javibuckets,5.0,Great App!!!,It’s great all around 💯💯,2026-02-25,0,,0.8772,0.645,0.355,0.0,Positive,0.9386,General Feedback
13790127159,App Store,Spotify,A girlie✨,3.0,Soooooo,"Okie so it’s okay, like it’s not bad but I just wish that they would stop bugging me with the ads, I really don’t care  if I have to pay for the other options but at least remove the ads for free. Overall okay app, download at ur own sanity risk🤷🏻‍♀️",2026-02-25,0,,0.9224,0.281,0.622,0.097,Positive,0.9612,"Audio / Playback Issues, Subscription / Pricing, Feature Requests"
13790120553,App Store,Spotify,Elysia S.,5.0,great app!! i do have an idea to improve!,"i have been a spotify user for almost 10 years!! i absolutely love the app! i strongly believe it is the best music platform! i do have an update idea though that maybe you can think about for the future. so i am a dance teacher and i make my playlist for my classes on the app. i think it would be cool to add a feature where you can add your own notes and comments to a song. maybe it can be seen underneath the song title on you playlist page? this is just an idea. it wouldn’t only be handy for dance teachers but maybe people can use it for all sorts of things. like reminding you lyrics you enjoy, regular teachers for educational songs, songs you want to show certain people, or if you need to pick a song for something you can write a reminder that you liked this song for your wedding or event! just an idea!! keep up the good work! love the app, no complaints!",2026-02-25,0,,0.9906,0.2,0.8,0.0,Positive,0.9953,"Audio / Playback Issues, Search Functionality, Feature Requests"
13790090484,App Store,Spotify,El Trivy,5.0,Es una buena opción,Buenas musica y poco comerciales,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Audio / Playback Issues
13790087067,App Store,Spotify,FlakoPaco,4.0,My opinion,Would’ve been 5/5 if you got rid of ads,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13790049056,App Store,Spotify,moontoay,1.0,Laggy and Buggy Even With Premium,"Can't even use the pause/play button without major lag. Offline saved playlists sometimes just don't show up when clicked. Podcasts and Audiobooks are always the first thing I see when I open the app and that's just not what I use it for, I use it for the music. Takes a long time for the app to refresh when first being opened. Please fix these issues because it's becoming unusable.",2026-02-25,0,,0.8622,0.139,0.861,0.0,Positive,0.9311,"Performance / Speed, Audio / Playback Issues, UI / Design, Subscription / Pricing, Search Functionality"
13790034460,App Store,Spotify,SteamGage,1.0,"Best, but..","Spotify was my go-to app for a very long time. Probably 8+ years of premium. Until I found out they were airing ads for ICE. I’ve canceled and convinced a few others to do the same and explore other comparable options. Unfortunately, Spotify does have the best service out there. But I can’t and won’t re-start premium unless they issue a statement apologizing and expressing regret for the ads. Against policy or not, they’re doing terrible things to our nation.",2026-02-25,0,,0.765,0.158,0.726,0.115,Positive,0.8825,"Subscription / Pricing, Customer Support"
13790031936,App Store,Spotify,Pizza Guy_2,1.0,Pay,Pay your artist better,2026-02-25,0,,0.2732,0.377,0.26,0.364,Positive,0.6366,General Feedback
13790027085,App Store,Spotify,gfreshbaby,5.0,Best App,"The best. Really simple. No app is better, not even Instagram. This app right along with my dogs and running shoes has literally changed my life. Thank you so much. Very grateful for all that it has provided. I feel like thank you sometimes isn’t even enough. Again best app there is 🙏",2026-02-25,0,,0.9752,0.354,0.613,0.033,Positive,0.9876,"App Crashes / Freezing, Performance / Speed"
